0.0019538402557373047,1.4501930959970535e-07
1.0042250156402588,1.4462431824100724e-07
2.007859706878662,1.447997369612474e-07
3.011321783065796,1.4466815298797442e-07
4.014521598815918,1.4497536845156515e-07
5.018133878707886,1.4484362487655632e-07
6.021267414093018,1.447997369612474e-07
7.024521112442017,1.4458049677605856e-07
8.027953147888184,1.452392151955607e-07
9.031019687652588,1.4475586234406683e-07
10.034172773361206,1.4501930959970535e-07
11.037449359893799,1.4493144061768292e-07
12.040804862976074,1.447997369612474e-07
13.044467449188232,1.4484362487655632e-07
14.04803729057312,1.4414301175279067e-07
15.051991939544678,1.4392476591026666e-07
16.055407285690308,1.436197767651894e-07
17.059028148651123,1.4348926505802793e-07
18.062514543533325,1.4292508343284715e-07
19.06638216972351,1.4327200904842376e-07
20.0694522857666,1.4353275577731208e-07
21.072659254074097,1.4322859733593275e-07
22.07643151283264,1.4283848336819792e-07
23.079773426055908,1.4309844110554662e-07
24.083718299865723,1.4279520301487718e-07
25.08693552017212,1.4262221270222207e-07
26.08978009223938,1.4279520301487718e-07
27.093492031097412,1.427086816463692e-07
28.09609341621399,1.429684031521288e-07
29.099576950073242,1.4322859733593275e-07
30.1029052734375,1.429684031521288e-07
31.105988264083862,1.4262221270222207e-07
32.109952211380005,1.429684031521288e-07
33.11313438415527,1.4288177683952924e-07
34.117122650146484,1.4262221270222207e-07
35.121015787124634,1.429684031521288e-07
36.12510657310486,1.4279520301487718e-07
37.12820267677307,1.4318519877727994e-07
38.13166952133179,1.4340232314879773e-07
39.13539505004883,1.4309844110554662e-07
40.13909292221069,1.4309844110554662e-07
41.142722845077515,1.437068505121201e-07
42.14592266082764,1.4353275577731208e-07
43.148598194122314,1.4309844110554662e-07
44.150885820388794,1.4353275577731208e-07
45.154685497283936,1.436197767651894e-07
46.158732175827026,1.4309844110554662e-07
47.16264986991882,1.4348926505802793e-07
48.16663408279419,1.4348926505802793e-07
49.170170068740845,1.4357625967836746e-07
50.173715353012085,1.4344578751652058e-07
51.17732238769531,1.4340232314879773e-07
52.18046593666077,1.436197767651894e-07
53.18362998962402,1.4357625967836746e-07
54.186402797698975,1.437504071802259e-07
55.188652753829956,1.4396838862719752e-07
56.192389726638794,1.4392476591026666e-07
57.196271657943726,1.437504071802259e-07
58.19994068145752,1.4366330704177435e-07
59.2026252746582,1.437068505121201e-07
60.206679821014404,1.4418670061870255e-07
61.21065616607666,1.4383756012571797e-07
62.21426177024841,1.4409933612469474e-07
63.217809438705444,1.437068505121201e-07
64.2209575176239,1.4418670061870255e-07
65.224937915802,1.4405567373040367e-07
66.2281448841095,1.4409933612469474e-07
67.23198008537292,1.4431784668346298e-07
68.23568511009216,1.4396838862719752e-07
69.23962473869324,1.4440534365597458e-07
70.2435474395752,1.4423040272644268e-07
71.24707245826721,1.4475586234406683e-07
72.25100779533386,1.4405567373040367e-07
73.25460457801819,1.4462431824100724e-07
74.25859069824219,1.444928936761191e-07
75.2617256641388,1.4392476591026666e-07
76.26564764976501,1.4458049677605856e-07
77.26962113380432,1.4466815298797442e-07
78.27274751663208,1.4409933612469474e-07
79.27629971504211,1.604664559309987e-07
80.2797794342041,1.7168555233342571e-07
81.28367328643799,1.8158584062563206e-07
82.28760480880737,1.908965020655178e-07
83.291348695755,1.991698786724742e-07
84.29486417770386,2.0635845596352844e-07
85.29858326911926,2.1374170456370503e-07
86.30175423622131,2.2005134436829302e-07
87.30573391914368,2.259301940200006e-07
88.30992412567139,2.3267013668851708e-07
89.31339883804321,2.3773060804269844e-07
90.31678795814514,2.4312207488925534e-07
91.32002806663513,2.4848516273588486e-07
92.32399892807007,2.5327482354066496e-07
93.32810831069946,2.5831332238091783e-07
94.33148193359375,2.632924252856473e-07
95.33546590805054,2.6755545140815263e-07
96.33874416351318,2.717227611546966e-07
97.34186244010925,2.7595497883128685e-07
98.34552955627441,2.803380584178188e-07
99.34893727302551,2.8410115003480797e-07
100.35291481018066,2.8826397469894017e-07
101.35649418830872,2.918679884524682e-07
102.3600754737854,2.9551706130555657e-07
103.36370015144348,2.9930244586332056e-07
104.36758255958557,3.033201041553459e-07
105.37109112739563,3.0627587009995075e-07
106.37434911727905,3.1001111468976537e-07
107.37788033485413,3.134117676015206e-07
108.38099360466003,3.1684972382170013e-07
109.38495922088623,3.1993733196372423e-07
110.38893580436707,3.227614579093411e-07
111.39236116409302,3.261042647577016e-07
112.39605975151062,3.293818590804729e-07
113.3999695777893,3.3259158922530397e-07
114.403568983078,3.351209386589797e-07
115.40756750106812,3.3807909215728296e-07
116.4111065864563,3.4034061460501043e-07
117.41426730155945,3.4376129500324656e-07
118.41822528839111,3.4658559019563134e-07
119.42139554023743,3.492213636026593e-07
120.42516827583313,3.523039832758952e-07
121.42820358276367,3.54123671686961e-07
122.43160343170166,3.570331027310978e-07
123.43558526039124,3.6018467758070404e-07
124.4395694732666,3.6204507063542516e-07
125.44339537620544,3.652408867384992e-07
126.44576454162598,3.670161553101297e-07
127.44923043251038,3.698073025749945e-07
128.45319509506226,3.725067719082875e-07
129.4568030834198,3.7545343831545717e-07
130.45988273620605,3.771640293080083e-07
131.46266436576843,3.798020845895315e-07
132.46658563613892,3.817638036862042e-07
133.47045063972473,3.8455055146926935e-07
134.47385025024414,3.875924886294133e-07
135.4769744873047,3.894763980947753e-07
136.48049569129944,3.9231944523142487e-07
137.4841206073761,3.9446534166523495e-07
138.4878454208374,3.966229756551632e-07
139.491929769516,3.990341911235878e-07
140.49533462524414,4.023126007757763e-07
141.49866366386414,4.043905891381279e-07
142.50224447250366,4.06849026756887e-07
143.5062530040741,4.088265334294001e-07
144.51047945022583,4.116860505411432e-07
145.5142960548401,4.1343640969089505e-07
146.51767301559448,4.163281703557711e-07
147.52115488052368,4.180982663338207e-07
148.52454566955566,4.2076753133752846e-07
149.52797985076904,4.2371056917275097e-07
150.53094124794006,4.2525422979805683e-07
151.53503131866455,4.2770986883702494e-07
152.53828835487366,4.2978877050299916e-07
153.54087448120117,4.324016129130482e-07
